10083646,给我个泡泡糖,samsung-SM-G9350,android,92,0,0,0,0,0,1548231890.0
10084461,happyXX618,Apple-iPhone 7 Plus,ios,126,0,0,0,0,0,1536388736.0
10088269,Cherry20111118,Apple-iPhone 6,ios,"554,39069",0,0,0,0,0,1553232096.0
10088838,0琢丫0,vivo-vivo X21UD A,android,"217341,138,2060,71",0,0,1,0,0,1551842706.0
10089971,Wuu金,Apple-iPhone 7,ios,"3,27,42",0,0,0,0,0,1502725085.0
10090752,有钱吃虾饺,HUAWEI-TRT-AL00,android,221729,0,0,0,0,0,1522333175.0
10090903,suyishow,Apple-iPhone 6S,ios,61,0,0,0,0,0,1493685450.0
10091879,Magic_思,Apple-iPhone 7,ios,"20,157,19",0,0,0,0,0,1542166251.0
10092356,琅琅1,Apple-iPad 5,ios,5,0,0,0,0,0,1550911578.0
10092816,米花WORLD,OnePlus-ONEPLUS A5010,android,"84,3559,380",0,0,0,0,0,1534454682.0
10093689,苏苏的L,Meizu-m1 metal,android,"15913,212561,184006,100638",0,0,1,0,0,1520153861.0
10094522,小闵七其,Honor-Che2-TL00M,android,"4,132284,4241",0,0,0,0,0,1494321214.0
10095110,苏SJY,Apple-iPhone 7,ios,"107,135425",0,0,0,0,0,1520766069.0
10096557,名字长也不好,OnePlus-ONEPLUS A5010,android,"214243,473",0,0,2,0,0,1529905939.0
10098199,甜粥粥,vivo-vivo Y51,android,491,0,0,0,0,0,1505138349.0
10099181,有颜好任性呢,Apple-iPhone 6S Plus,ios,59,0,10,2,1,0,1553403346.0
10100578,鹿来啦鹿来啦,Apple-iPhone 7,ios,"346,4,9672",0,0,0,0,0,1510822809.0
10100765,嗯哼5240,vivo-vivo X7,android,"8,208044",0,0,0,0,0,1516664073.0
10103728,誓言AlieZ,HUAWEI-HWI-AL00,android,"380,84",0,0,0,0,0,1546102861.0
10104303,一颗西兰花C,OPPO-OPPO R9 Plusm A,android,8,0,0,0,0,0,1509072630.0
10106256,FFFFrank-,Apple-iPhone 6S,ios,"5,380,84,31564",0,0,0,0,0,1535020385.0
10106618,WJKYYY,Apple-iPhone 8 Plus,ios,"1,3430,79809,201652",0,1,0,1,0,1546341187.0
10106771,豌豆荚里的糖,vivo-vivo Y67,android,"89069,5",0,1,2,0,0,1518870430.0
10107504,蜜果淇,OPPO-OPPO R9s,android,3,0,0,0,0,0,1509168005.0
10107551,彼岸花伴_sui,Apple-iPhone 6,ios,"4,46,2",0,0,0,0,0,1540011300.0
10108859,溫蒂魚兒,Apple-iPhone X,ios,"195,1196,166",0,0,0,0,0,1545304071.0
10109590,rong_QY,vivo-vivo X9,android,"3579,4264,41118",0,0,0,0,0,1488899145.0
10111364,Simpson89,Apple-iPhone 5S,ios,50,0,0,0,0,0,1484666009.0
10112955,-杰克杰克-,Apple-iPhone 6S,ios,154808,0,0,0,0,0,1516547659.0
10113616,早早-早知道,Apple-iPhone 6S,ios,"380,4170,4171",0,0,0,0,0,1537936261.0
10114721,半柠半檬萌梦,OPPO-OPPO R11,android,"206,39",0,0,0,0,0,1548263591.0
10116220,Abqrstie,Apple-iPhone 8 Plus,ios,44,0,0,0,0,0,1549372456.0
